product_id,quantity,wholesale_cost,sale_price,supplier_id
TIS2D7LYJJD8,2795,107.35,133.54,WLJJEFNP
716ZKBMMZ444,1460,136.79,249.23,NWUAPMSW
2VE2JQZV274K,6170,400.75,736.58,WLJJEFNP
AJ20U95B2WEA,3452,404.76,493.0,MFGBXQKF
T9YW8DPOLCQ5,6123,410.14,634.9,EDBLMFTH
YHB973SC05G2,5443,462.7,777.8,KRSHWTGG
9NJQFC3L8VE7,3423,444.43,526.65,NRAPQGHO
Z0SNJRTHEX2J,2152,124.99,229.61,HFPVCJRL
WFKL9KX77EMC,4502,426.46,748.44,EKYLYNIF
ZQCU4YDK7VGE,1564,125.82,149.6,MFUBGGQI
KJEEGWLLH7IM,1545,131.68,171.97,UCBFAQDG
4HAYKO7IMO9N,4662,448.62,565.71,MFGBXQKF
S1B0LH2ZSGZB,5810,430.58,564.49,GIBRUMBP
7WEAMSJ6W3BT,1259,105.8,118.6,ZEOUUSJW
CT54YTYUNWDU,6414,420.99,770.41,IDGKAJJJ
3OIRRCY78TN6,6408,373.1,585.77,FCZOBULH
EV37NTYG44QA,5154,407.45,505.24,FCZOBULH
F88X2FXF0901,6558,390.12,520.42,UYLRXCIV
27DDMNG4GKJO,1463,130.84,242.45,GRMSDYOC
LFVRCBSW8MB4,1260,114.44,159.53,ONSMNAKU
R3MBU9YYGL8W,2147,124.99,166.74,CIMIXMVK
7CPBN1BB3G6Z,6575,415.55,538.97,VCUMMSSB
5RH7VNI9XB33,3469,365.35,622.19,ARBKBLYG
4D4HQ85DZWP0,2173,117.64,203.87,ARBKBLYG
BG3LRAOMK3TC,5166,387.48,639.34,YIVQFZLU
Y92XQ08LNZVS,2340,135.08,199.24,CVECQIAM
0HDZF21XT134,5529,455.63,504.84,NRAPQGHO
C2NZNIDSKNJ2,528,40.27,63.79,ONSMNAKU
MOMBKFGDBL9A,3022,454.23,508.74,OCPOEZVE
NYVRJ89C3TBV,6869,391.44,672.1,HFPVCJRL
3G1P92AML80J,6272,382.22,702.9,UCBFAQDG
C1XBGSYA0XR3,6094,366.64,649.32,PQDCXBTE
KN128G24NLHK,1434,132.53,242.4,GDVLVXYD
6VPLI5TYK2DG,6387,390.12,580.89,EQXLGHHJ
T6WLSM9Z8Q3D,2326,111.27,138.2,EDLOOHTK
NJMK24L8TIB7,159,8.81,13.05,IDGKAJJJ
V9BV7DCVD26J,4029,386.16,676.17,EBBQNKMM
241YHY674RKM,2360,129.99,225.01,FNSAXLCG
D6YAE2RCX5AE,4423,373.1,486.15,UYLRXCIV
RTMATXI90S6W,3728,399.41,755.68,KRSHWTGG
WXQUU3NJT7V1,5592,464.12,522.14,ZXZRBVUV
YQS9HDUO7H1T,1596,107.35,183.35,MFUBGGQI
SQP1JVNOZ6EF,3114,338.76,525.42,KRSHWTGG
EAM850M7TFJG,3800,399.41,571.56,ONSMNAKU
QEIMBJBJ3NXF,4285,341.26,549.09,FCZOBULH
4Q4BC4M6YJ41,9,0.42,0.72,STXXDNQZ
G3PTVUWXMHUJ,2823,118.45,133.73,CNJNFNTK
V6KEJKX4ABC1,759,34.25,52.06,STXXDNQZ
4OVN9M4M07L5,6586,383.54,683.85,YIVQFZLU
LNGKVY6EY9BS,2862,98.2,140.23,EQXLGHHJ
SDAS4NGS3I3V,4364,415.55,772.92,GRMSDYOC
V573TECZQKKQ,2316,116.04,131.94,VCUMMSSB
03WF6CSOE86A,3376,353.85,468.5,VCUMMSSB
86MXEW9GWRG6,6136,406.1,462.55,FNSAXLCG
0W9U93I9ZX1Z,1225,139.37,214.77,FCZOBULH
IP8B3BLAL4K5,5825,373.1,471.6,STXXDNQZ
JPHCB67ENQVE,1461,112.85,175.82,IDGKAJJJ
87FL3TKFXK24,6152,465.54,625.69,IDGKAJJJ
SA3SDCW9BCK9,7096,387.48,634.69,UCBFAQDG
YMIH5R5DMBBR,3101,375.7,610.89,VIIDPXME
JFA8WULHYE6U,7136,377.0,482.94,FCZOBULH
I41D9NNXQ90H,5775,377.0,664.27,YIVQFZLU
K9LRG7C0EDBQ,2518,125.82,162.81,ZMRZDYHV
A8BP8RIHRLNP,3661,391.44,588.73,GDVLVXYD
IMFJ33HJRKLS,1799,132.53,149.23,GIBRUMBP
0QS0QPV051NB,4949,390.12,532.51,GIBRUMBP
RE4TXWBW9G0O,4106,422.35,561.3,CNJNFNTK
IR9TVYYQVKSY,788,29.54,49.42,YIVQFZLU
IRRHVIN7XBBI,2540,124.99,216.11,XBJKPDKC
ZQMAZ3YXIQPJ,2857,103.5,187.44,HUWQAVUH
2EP3ATZSIED9,421,40.27,62.02,GDVLVXYD
7Z5GNNL8GSBK,6277,388.8,588.64,HFPVCJRL
J2PJPEQXZ8LV,621,41.31,66.14,FPFGSVTM
JAF8ZLJFH8ZQ,1266,118.45,135.74,TANXPDQQ
BGS5MDMCQ9HR,5459,399.41,741.7,FPFGSVTM
IMADMW9KQ29O,6720,370.51,608.38,UXPYBZTF
HB7H6Z6HWWFU,1872,123.34,186.49,VIIDPXME
YJG29HCJB3T6,5814,408.79,744.41,EKYLYNIF
3W03XWJ1KNKY,457,34.25,63.05,GXAGGFBI
CZ3WVKP42738,1515,141.11,213.36,EKYLYNIF
OQVF4X4AW15D,4196,437.48,763.4,TANXPDQQ
VXZQDZTRFEJ4,2629,145.48,271.17,NCJCTCKB
6N6G7HKF7P42,308,18.68,25.76,TYOJTOMZ
WQOQOJQMFSO3,930,37.21,45.69,FPFGSVTM
UG1M8NB10R2J,4184,443.03,829.8,TYOJTOMZ
24M5JLD8NLZG,5782,347.53,518.51,UCBFAQDG
DE3HNZ5TIGGD,5239,395.42,557.94,GXAGGFBI
HWGRWC1UHEG3,7128,412.84,561.46,ARBKBLYG
Z6G10BN25Z1H,7188,377.0,542.88,ZXZRBVUV
Q8VFPXJYP8L1,6710,407.45,459.2,CNJNFNTK
T4UI1O8NWWI6,4171,352.59,393.49,WWILSOPV
5KRQIIUPVT7P,4139,402.08,726.56,JKQRHISX
S9WUUQRI6HEC,4585,410.14,653.35,ARBKBLYG
D8EAYTSQXYA0,4438,482.72,648.29,NCJCTCKB
WOVX0D6M8RJQ,226,10.54,12.22,CIMIXMVK
GW9MEMU0OVQI,4748,387.48,693.98,EWZUFAKC
GWBCYYTA733S,2663,116.84,159.72,GXAGGFBI
6O3KMBG0T45K,6770,392.76,492.52,KRSHWTGG
48MTKNLJEEJZ,6974,398.08,627.37,CIMIXMVK
RC46F9BKBPNZ,3395,423.72,521.6,KVHNDYBZ
IOXEYZ6897VD,3232,478.4,894.13,GRMSDYOC
KLO8LAJY2Y4D,2508,119.26,174.6,BPFURQET
V6GQLSOQIR3I,2823,142.85,258.99,GIIXLRCH
ERS3EDK4082M,4607,429.2,610.75,NRAPQGHO
1RBYJL5HHLL0,245,14.37,23.22,FNSAXLCG
OO93UIOX8Z8P,3167,431.95,526.12,GIIXLRCH
8D24KYAFC6W2,6528,346.27,587.62,RFTNQGSK
GHFBGL7B3NQK,3386,426.46,530.52,ZMRZDYHV
DCE47MS22HV7,2326,114.44,210.34,DOOBGRTI
KH4GIUWQITLC,399,6.96,11.1,KRSHWTGG
9XWQDMMIH9MZ,5754,416.91,636.2,ZXZRBVUV
Q3ZRZD8FF9TK,5282,388.8,468.12,NVCVUSTT
WBQUAS25H0QM,2197,137.65,166.01,YIVQFZLU
G17FTNMFZOW6,5801,386.16,464.55,ZXZRBVUV
YURDDRHD01N9,4120,400.75,615.95,UXPYBZTF
FOM8YTPSRZOQ,2133,81.61,126.01,NCJCTCKB
ADT7BW48CVMN,4897,400.75,486.91,NVCVUSTT
RZ1TB049AXV9,6619,395.42,457.5,WLJJEFNP
CPMOHZGB8CZQ,5437,384.85,628.46,ARBKBLYG
9EG3NEM14YJE,4655,416.91,613.27,DBGUCAJE
Q8SMAGGMZ165,6057,429.2,703.46,ZMRZDYHV
H2KTPQ1EG2T5,1252,138.51,228.26,KRSHWTGG
4RXBZ9TXFG0V,3245,418.27,743.27,CGYSSCHR
YVRA6D8OS5NZ,3910,395.42,478.46,GIBRUMBP
61V8J6TUMF68,6521,450.02,797.44,NVCVUSTT
600NZNHFLOE1,256,17.56,30.54,MFUBGGQI
KWQKXRT2O6SV,380,10.54,18.21,GRMSDYOC
BM34M2AGHBT8,972,30.46,34.05,UYLRXCIV
J4AMXDINFYQ5,6,0.42,0.8,IDGKAJJJ
OHG28R7RFQEV,2070,117.64,160.46,XBJKPDKC
RQCCY9RIKAG3,4599,431.95,669.52,FREEBJJB
15BDC232I4DE,2720,107.35,188.72,HFPVCJRL
MJ1YSLAXP9OP,308,7.73,8.59,TYOJTOMZ
2RV56NYZBKBD,4312,379.61,491.59,KRSHWTGG
F2M4CPCWZFWA,2635,131.68,243.74,MFGBXQKF
30LEETDY3A7I,6739,408.79,524.48,ZKUUKRBR
NOG79KJ9PF37,2528,135.93,185.0,FPFGSVTM
FIRLE1BQMCE1,1438,116.84,198.28,EDBLMFTH
MBKFR4Z0GYN6,2222,127.48,153.74,NBCKXSYD
PK95E3T0F2ZK,2450,132.53,168.84,ARBKBLYG
GQ935Y4LVKGQ,6549,395.42,682.89,NWUAPMSW
EGFGN29UAJ6H,1107,118.45,167.01,VCUMMSSB
QR7N3DIJZE46,4322,415.55,706.44,GIBRUMBP
22ETYH83TMF1,2837,148.13,275.23,ISJDSKXJ
O9GCNHB2AMV0,4530,386.16,656.09,NWUAPMSW
76VPS6F5VKT7,3061,366.64,510.0,BPFURQET
MP3PU2QOUI64,2944,116.84,153.53,EBBQNKMM
ROWQVE3ZNKI9,262,13.7,25.7,GIBRUMBP
GKHCB8F1U2S3,6905,422.35,694.77,VCUMMSSB
RG7NIJHJA5DG,6169,374.4,697.51,EWZUFAKC
CHHFOMSUS856,3751,429.2,530.92,DOOBGRTI
7F43N1H4ZJQD,7128,412.84,753.02,NCJCTCKB
7JQZAPQXUV1X,771,39.24,53.29,LAMXTHZE
DZ41ARAT69MU,828,34.73,41.36,GXAGGFBI
ZGK02HX03L41,4016,410.14,477.4,IDGKAJJJ
Y31P02H5JXNN,6406,350.05,388.21,CNJNFNTK
0T3PTEAQT5HA,2419,109.69,157.51,QDAQXRXZ
8LAHWXIVMZRO,3133,380.92,711.56,CGYSSCHR
5922THFH5UC4,4695,348.79,612.13,ZMRZDYHV
KG9ISHMF4Q5E,1244,135.08,154.94,BPFURQET
ZRH1X34UU68D,2608,105.03,118.68,CNJNFNTK
0D0S9W9U9D04,849,37.71,66.33,EBBQNKMM
3FS3V1QTVFAW,4214,371.8,459.92,NBCKXSYD
6XXG79KEWNV7,6284,411.49,697.48,UCBFAQDG
G73G5104O947,1492,114.44,198.78,CIMIXMVK
QC3Q6SRZQDHX,96,4.01,4.83,VCUMMSSB
Z7JJB9J4FNG4,6503,459.87,646.12,RFTNQGSK
C2P98DNVE2TL,6449,416.91,582.84,JKQRHISX
MEVRSZLCL3RG,6588,415.55,541.88,GRMSDYOC
E39TFKFMW1FY,663,43.43,57.54,STXXDNQZ
HTWEPS3Q0L5W,984,30.92,53.89,NBCKXSYD
T74YUQ7AEL52,3268,396.75,495.94,UCBFAQDG
QK7W945GEXVF,4814,468.38,754.56,MFGBXQKF
0VA803KQGYFU,3040,362.78,680.94,FNSAXLCG
ZBT2GAMBEAN3,3585,400.75,731.77,NTENOERP
M9XP7KWN39MG,2858,155.29,292.57,CNJNFNTK
X36ATHR1NN70,5648,391.44,629.04,CIMIXMVK
TPI004TETOZN,666,57.04,103.87,XBJKPDKC
8RKNCOMVLJS7,5914,407.45,767.23,KRSHWTGG
NFN8DTGMFCN5,88,3.62,4.37,GDVLVXYD
Y5818Z8L5INJ,3365,390.12,605.08,MFGBXQKF
71N36FWPKUUL,2901,139.37,228.71,KVHNDYBZ
4V79II18D76L,2417,144.6,190.15,ZVQVWANC
WEH8H928NTGX,4954,390.12,667.11,PQDCXBTE
YZ4DS393M6P0,6889,431.95,567.15,MFUBGGQI
CYGB6GW6T20R,4160,367.93,585.74,GXAGGFBI
FGFL07ZNJP7R,6663,367.93,630.63,QDAQXRXZ
ZNNOQ81DXIX9,592,38.22,70.55,GDVLVXYD
QIBKZ80C5J5Q,5188,384.85,459.9,VIIDPXME
I7ZIO2NTZUTU,4848,377.0,513.85,VCUMMSSB
31NXRQ2HI043,304,15.75,20.71,CNJNFNTK
ABTXP23DKMFW,430,39.75,49.81,EBBQNKMM
RMGGSTDUMT3I,4012,425.09,499.48,CVECQIAM
A263D8FYY4WZ,244,13.04,17.71,FPFGSVTM
FVBXXTWOYNTB,4965,391.44,451.33,NVCVUSTT
7A8ADC3X7YZE,4122,364.07,676.81,ZXZRBVUV
BBKAGCU1TEZN,3500,416.91,500.71,ZXZRBVUV
KIX5BZLG634G,2325,131.68,248.88,EKYLYNIF
Z040Q7HHHJRQ,1326,133.37,180.85,NRAPQGHO
V9S7EMQ6Z1L1,136,3.06,5.62,DBGUCAJE
JHD09RBWDPJ8,2802,126.65,191.87,YIVQFZLU
IE81QGAYBBB2,5648,427.83,485.59,EWZUFAKC
COFSFP0O322T,4091,387.48,576.96,EDBLMFTH
W6J276JTDXZS,7031,412.84,473.94,GXAGGFBI
L9ZSI8TXE776,3939,406.1,737.48,IDGKAJJJ
641RI2GUO7HD,2184,135.93,207.43,FNSAXLCG
JPYC0VSOBX53,5483,404.76,603.5,ZVQVWANC
POTHAINS08TM,6246,377.0,643.16,CIMIXMVK
31ZSFMV6Z5L8,5318,404.76,556.95,FNSAXLCG
EBYF3H0EJPMA,116,5.07,7.23,GDVLVXYD
K6821LBAC4TU,2049,125.82,227.61,FCZOBULH
C1WOOALE0JJV,2291,133.37,151.91,GRMSDYOC
XWUYDJC2T8S5,1085,33.76,52.29,NTENOERP
5OJAO6XVCEYP,2297,131.68,223.99,CNJNFNTK
KSB4JNWPD0QJ,3515,414.2,502.84,RMSMOETA
YO7Q3D80KKPS,3132,371.8,478.88,ZEOUUSJW
P2A2LX1CAIXR,252,13.04,16.5,EDLOOHTK
RKLIMGJJTOM5,1981,134.22,156.5,GIIXLRCH
GXZND3HANX5O,1785,123.34,148.99,EKYLYNIF
FXKS0YPG7REA,720,36.21,60.94,NWUAPMSW
NJE4WLZP06Q8,917,41.31,46.72,NBCKXSYD
VZZED035YOY4,2303,151.69,246.65,MFUBGGQI
PS7HE2P6K0CL,2335,119.26,188.31,JKQRHISX
QQ70Y5666JCX,2586,137.65,247.49,NCJCTCKB
WQEXFYXTYXBR,4408,375.7,539.13,VIIDPXME
4MCNUTZRN07T,5859,373.1,486.9,UYLRXCIV
MA1ACQGP1260,441,42.9,72.29,NWUAPMSW
BGAXR1S6S9FN,4750,365.35,568.12,GIIXLRCH
GIIAZQTGSUPW,6245,422.35,608.61,ONSMNAKU
CXERRSE771G3,314,14.71,25.4,GNIJYLAB
5N3LWZSCHIUZ,1650,133.37,195.12,DBGUCAJE
MFO1788SPCEN,6945,378.3,557.61,TYOJTOMZ
7R7OHCWIS2OX,2545,118.45,211.55,UCBFAQDG
T3GRWQG37WW1,4846,437.48,763.84,FREEBJJB
0SFJO39Z3TCK,1517,117.64,223.4,NBCKXSYD
ZHFIOO25OKA5,3816,382.22,644.81,FNSAXLCG
JXEN231UXEY5,2498,124.99,204.61,FREEBJJB
NJUDWVQE7VOC,5566,440.25,576.73,DOOBGRTI
HHXP51AOFAXS,4690,394.09,537.54,MFGBXQKF
LG9D5GEUBHMO,1162,111.27,142.2,RMSMOETA
4AJN4RHYOI13,1137,135.08,218.69,YIVQFZLU
WDZW0ATHXFJQ,203,14.71,19.92,VIIDPXME
CDBLGOMTD777,6147,412.84,758.39,FNSAXLCG
MQNFG8MZ5U6B,4266,416.91,581.17,ONSMNAKU
S47SF9NFZKQG,5807,408.79,517.53,EKYLYNIF
GI54H0WA51F6,3167,396.75,451.9,EKYLYNIF
G5E076NGTWVU,6176,425.09,629.98,ZMRZDYHV
ZL40WY36Q7PR,1208,127.48,182.42,NCJCTCKB
P9X67JZONS8X,3126,391.44,606.73,STXXDNQZ
FKLIIGD7KGUZ,6886,375.7,582.34,WWILSOPV
DRRCNL8Y2IYP,5043,387.48,509.54,BPFURQET
UBHGWALZ108J,6555,466.96,774.22,VIIDPXME
12UDOZBAPUBQ,4652,386.16,731.0,UYLRXCIV
X2DR7UCH7G5K,4808,386.16,527.88,YIVQFZLU
XYP23D02XHWI,6683,427.83,760.68,JKQRHISX
T2A27SM18B9V,6702,427.83,488.15,ZEOUUSJW
S7SH86OVYDUY,1117,121.7,197.64,DOOBGRTI
8XHLLSPWX5PV,550,34.73,65.05,ZEOUUSJW
E0PKTJ98ADXG,2430,118.45,173.88,EDBLMFTH
WE6NQ1UWMLXZ,738,36.71,45.85,VIIDPXME
019BQANTZABF,4126,342.51,554.87,IDGKAJJJ
EFMM7WG4640I,393,10.24,12.79,VIIDPXME
7ANBW98GBYT6,7212,337.51,525.84,FCZOBULH
ZUKTT5L38BGW,7039,370.51,479.81,ZMRZDYHV
9NFDMS1VYWL3,1710,115.23,185.41,VIIDPXME
Y3VFW47OU5GL,6747,464.12,605.68,EQXLGHHJ
EGU1JJ9MDV46,7184,362.78,405.95,FPFGSVTM
1YFZWJC88A1O,420,23.85,31.29,ZEOUUSJW
EB14ZBFYFYL1,6457,457.04,621.12,UXPYBZTF
EGKC78MY3FTR,6743,474.09,782.72,YIVQFZLU
DYOP2D4860WF,283,10.84,13.18,ZMRZDYHV
01YISG5I1IN2,6579,399.41,735.31,ZMRZDYHV
BEILLVG05AD0,2332,104.27,167.67,NBCKXSYD
KKMY3ZUJCG8O,1949,135.93,149.52,JKQRHISX
DQ8PZ1JDDANM,6966,482.72,910.41,CIMIXMVK
7U8Z4E481IW2,5442,444.43,568.87,DOOBGRTI
TQL5JGXMN4KJ,3940,402.08,569.75,LAMXTHZE
D1V0PIK4RE5H,2899,131.68,191.2,EDBLMFTH
P246LN4KKPIB,178,9.95,15.0,MFUBGGQI
V19O51JW596A,2539,116.84,159.25,PQDCXBTE
IMYQZ0GHJCG1,2572,139.37,174.35,ONSMNAKU
B062W9UMUP5U,6096,374.4,681.78,ISJDSKXJ
8MGML437CUW6,6554,427.83,812.88,PQDCXBTE
Y9XR3FMX18SP,3530,360.22,480.17,UYLRXCIV
RUQR7O1G10EL,4652,430.58,762.56,FPFGSVTM
B4Y96FMEA6CB,1721,128.32,238.93,ARBKBLYG
XVPI7186M7VP,4866,426.46,798.76,ZKUUKRBR
1MTOKARRISRK,501,38.22,70.1,ZXZRBVUV
L6VHDTZMDGMN,2666,149.02,215.18,ZEOUUSJW
CTQGZKKRACVN,4664,406.1,609.96,XBJKPDKC
AXG26XQNBX8A,5426,448.62,729.46,UXPYBZTF
ICZHB6QF33RN,5525,445.82,793.56,IDGKAJJJ
RWJ13MJAAPWD,4974,396.75,727.64,HUWQAVUH
KDYPJY40GP5U,1509,112.85,151.11,NWUAPMSW
GXVVJ6HS2HOP,3545,425.09,490.55,TYOJTOMZ
HTTAHLXA20QT,4689,462.7,872.65,CNJNFNTK
BX26TSP1NV14,3989,382.22,439.55,UCBFAQDG
6R5W34LCEO06,5189,455.63,701.21,NCJCTCKB
CLS54L67RE0S,740,43.43,60.76,RMSMOETA
N70TZVK9M0KD,959,41.31,67.34,GIIXLRCH
BJ30U9AK3A7Z,5747,400.75,595.92,ZKUUKRBR
15X2GROIZZFS,2851,104.27,187.58,NTENOERP
XNL1NSSKBPAR,5664,430.58,711.75,CNJNFNTK
QNFJHT6TA8YA,1382,124.99,147.36,NCJCTCKB
CRBDI7JQBVEO,3762,403.42,610.37,ONSMNAKU
H978RGJX98TW,6639,414.2,455.62,QDAQXRXZ
GQ90K9TPLXL9,1369,126.65,212.65,CIMIXMVK
CQWMTIUI9JPZ,6879,430.58,673.0,YIVQFZLU
EPPSCIDAQ9BV,1766,117.64,189.64,ONSMNAKU
UXLRR8DBP6QP,2972,117.64,184.69,NRAPQGHO
D1PM1GGMA1M0,2703,132.53,220.26,MFUBGGQI
MBVLKP2C5N49,1171,132.53,149.89,TANXPDQQ
2VBU3TQVTOCH,7222,365.35,435.13,XBJKPDKC
3HB4CKP79H6L,666,35.22,51.07,ISJDSKXJ
EXOMXSRAB0KM,510,38.73,59.06,IDGKAJJJ
LNGTV5XDFJB0,2728,123.34,160.96,GDVLVXYD
BGI0253ZOSV7,3876,427.83,807.32,VIIDPXME
I4C6W87VNHKQ,3390,414.2,722.78,MFUBGGQI
60MP5STSJCFD,906,43.43,58.5,EQXLGHHJ
1PICXXXZKFKW,2448,122.52,219.68,UCBFAQDG
JPTDMTC2BNTV,1790,143.72,207.68,LAMXTHZE
JCWA01KC04NX,7230,380.92,453.29,FCZOBULH
OSCTEA4OEZGO,2800,122.52,177.16,HFPVCJRL
ZIZ15OWDO41O,6607,438.86,587.63,CGYSSCHR
QL0OWZYCBFWO,1456,121.7,219.67,NVCVUSTT
XCD1CN1P747F,1695,116.84,157.73,VIIDPXME
L4CI6FWHENF9,4442,366.64,511.46,EDBLMFTH
OHHU72O02558,4496,404.76,489.35,QDAQXRXZ
B3NL4P8Q5Y8P,4340,422.35,601.0,FREEBJJB
XM3YZWK9XHIR,4615,380.92,580.14,YIVQFZLU
36HF7XFCWDG7,3259,387.48,692.43,EBBQNKMM
5P8EYB48NI5Q,1689,119.26,146.81,RFTNQGSK
WRTY5KLE9FFQ,2038,116.84,136.47,CGYSSCHR
TSSNZCWCC5DE,3142,364.07,656.78,GIBRUMBP
H6ZUHMKRICM0,1449,130.84,246.76,NRAPQGHO
51V1XGEYVXXI,6026,356.4,573.09,LAMXTHZE
XJUIGSEVHEF9,1692,123.34,232.74,EDLOOHTK
Z1QWVF4N2ZNO,766,47.24,71.76,GXAGGFBI
CQP10M3IPP3H,5612,374.4,559.73,HFPVCJRL
LO0TW8G1WIOQ,4612,388.8,666.79,PQDCXBTE
NKTKMYCPHXX4,1378,126.65,164.39,PQDCXBTE
3IW5O932NNXM,710,39.24,55.8,EWZUFAKC
2HJDC5X944EH,5382,383.54,494.0,WWILSOPV
HOAR4I9K9DR7,5836,434.71,774.65,EBBQNKMM
PDFKXJTGFJKG,1872,104.27,188.42,MFUBGGQI
AIOIMIXGKDPO,3020,415.55,653.24,CVECQIAM
B090VP75QOGZ,5595,390.12,560.21,EBBQNKMM
Z42KNYV5BVJJ,3059,462.7,761.6,DOOBGRTI
VEG0YQRNJ8C7,486,31.86,39.06,CVECQIAM
64ZW87TECTC9,4666,387.48,540.53,TYOJTOMZ
GG8KF5I2VKLR,392,12.39,21.82,FREEBJJB
2DA1H0S899KW,5385,407.45,449.01,GXAGGFBI
TRUA76E53NV5,4467,402.08,565.73,GRMSDYOC
YBSWFNDTDVMR,4437,468.38,720.37,DBGUCAJE
9RANNH6WRU7L,6519,416.91,549.07,CIMIXMVK
0GTNIX6LWS60,3886,402.08,573.37,KRSHWTGG
39E5VVCRFQRU,7224,392.76,570.29,VIIDPXME
XSZRC2X94QUZ,3890,416.91,642.88,VIIDPXME
2BY5ECSHASDO,7034,419.63,789.74,RFTNQGSK
KGZ0D3LHB7FW,5132,431.95,596.95,NVCVUSTT
HSOE439Z3N5K,2921,110.48,136.88,GRMSDYOC
1TGWL8XGSSZU,959,41.84,77.11,NCJCTCKB
YVXCM79WUCWU,6085,433.33,587.6,UYLRXCIV
1EMJMUTKK9EM,5160,427.83,481.74,BPFURQET
6PRKX19WSA8B,407,42.9,73.14,BPFURQET
ITSWRTFCBM89,2545,131.68,245.45,EQXLGHHJ
Z8RVTZ0W6R4F,1713,141.98,195.79,FREEBJJB
HUNYRONRCJ8U,4303,411.49,778.95,ZXZRBVUV
85SUXEX681IQ,2304,136.79,208.19,PQDCXBTE
L10VFLLQLJRW,5217,407.45,663.74,WLJJEFNP
S2KEOZDP1NVX,4243,380.92,659.75,KRSHWTGG
2NFGWLH1P9K8,3448,398.08,582.79,GDVLVXYD
ANZY19RHJW6M,3076,327.62,474.07,MFGBXQKF
SC066EFCF7U6,3893,423.72,587.7,EDBLMFTH
V26C4471NXFX,1637,143.72,214.86,JKQRHISX
2LLHNHXYVN8A,634,41.84,60.38,ZKUUKRBR
UUSZXRGWDPIJ,2078,126.65,168.7,EWZUFAKC
2TXA6UJ1JJI0,4087,395.42,730.74,ONSMNAKU
JU6CNRAO3XMR,3427,373.1,529.8,GIIXLRCH
4Z39MXSDKYI0,6038,380.92,678.8,DOOBGRTI
AOE3IAEO2WJ7,2732,132.53,169.64,BPFURQET
2O1G1A7T4EVN,442,36.71,61.86,NTENOERP
HALAX4GXIS19,1175,127.48,168.66,RMSMOETA
CT1HO9BONZNT,3991,343.76,466.48,NVCVUSTT
3PZ49OX1FBG1,731,42.37,66.9,CNJNFNTK
I5TL1MG70S6G,5123,402.08,516.27,YIVQFZLU
EN29P2OKNRYQ,2354,112.05,193.51,KVHNDYBZ
EFG3FBJNJYGP,3475,391.44,714.77,IDGKAJJJ
3JAY2HBPMLAV,4419,369.22,584.84,XBJKPDKC
GIB770TBUOFY,1928,112.05,204.94,ZVQVWANC
I8CD8UYPC2N3,703,34.73,49.21,NRAPQGHO
3PYKIU8AJX16,309,9.09,16.55,WWILSOPV
EIHXKV7MOXJQ,5220,451.42,630.63,OCPOEZVE
TXCW2RIWI5FK,1837,97.45,175.22,CVECQIAM
T0JP5BG11UND,6539,390.12,740.06,ZMRZDYHV
7O5111F1MJ2K,5279,394.09,583.25,ISJDSKXJ
LZNZHDPTHBPO,6988,430.58,687.21,DBGUCAJE
G2J7K9I26BNS,4802,422.35,713.77,WWILSOPV
01SMKDZSMS8Y,2208,134.22,246.96,WLJJEFNP
FS6VRF27HO54,5256,416.91,743.35,NWUAPMSW
KU0R9B7AY5AU,2482,116.04,131.71,EBBQNKMM
5080U3RL1PDP,6117,365.35,416.86,KVHNDYBZ
8TZ722FT3PUM,2091,101.97,149.18,GXAGGFBI
IPG53R42A6RX,1595,135.08,155.07,WWILSOPV
B949406AB8BI,4072,384.85,611.14,DOOBGRTI
UWUNXW0FOS74,750,37.21,47.52,ZMRZDYHV
99QJV2PSHT09,7135,382.22,634.87,EDLOOHTK
33C8GE8Y3JM2,6500,392.76,558.5,LAMXTHZE
9IVHEJNW3STF,2544,128.32,195.43,CGYSSCHR
Y133LUHV7BN7,3324,367.93,584.64,CVECQIAM
VBC4CEZOFSBN,2602,118.45,203.97,ISJDSKXJ
4980NI7WULC7,6251,433.33,527.8,ZMRZDYHV
94E23N15YRUO,406,36.71,51.1,OCPOEZVE
TZM3DLRG8VLA,30,1.36,1.68,FCZOBULH
FJURCTF36QXA,1570,113.64,132.5,CGYSSCHR
WW00WCFL33HF,263,10.54,13.42,QDAQXRXZ
FCC5GN9UKTU9,983,29.08,32.86,OCPOEZVE
T2Y790SUAE3W,4450,404.76,581.64,STXXDNQZ
4E8JWO92RCK3,1397,127.48,222.58,GNIJYLAB
ZMP9O9GKT1FA,846,35.22,40.08,NRAPQGHO
AEGRIITJOTRW,1537,146.36,264.91,TYOJTOMZ
GEO5SUTND94O,5153,418.27,657.1,CGYSSCHR
YWXUMXY4Q1FS,6621,411.49,546.46,KRSHWTGG
WQXMT6OEJIXD,4424,418.27,495.23,JKQRHISX
8239ZRKZEQ8W,6496,423.72,727.53,NVCVUSTT
QEU8VW8Q6NBC,6262,441.64,756.09,QDAQXRXZ
Y8EGM5NZL1KR,5697,408.79,528.97,EDBLMFTH
VZ1Q4MMHQH5E,7243,411.49,735.33,RFTNQGSK
KWKMBABRGXO6,3084,403.42,526.06,ZMRZDYHV
EPTM55E2UAHJ,5724,388.8,499.61,WWILSOPV
8V2VQUE1NXBS,1770,138.51,160.95,PQDCXBTE
Z22UQ203QEI7,6398,415.55,588.0,EDBLMFTH
V0309GYQCCT0,2312,132.53,192.83,GIBRUMBP
